productId,sku,slug,productName,category,subcategory,color,flavor,variation,currentImage,imageStatus,desiredFileName,status,generatedPrompt
16594572264,3104000003362,kit-vampiro,KIT VAMPIRO,bijuterias,,,,,,SEM_IMAGEM,kit-vampiro-3104000003362.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""KIT VAMPIRO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594571284,3104000003361,fantasia-adulto-vampiro,FANTASIA ADULTO VAMPIRO,bijuterias,,,,,,SEM_IMAGEM,fantasia-adulto-vampiro-3104000003361.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""FANTASIA ADULTO VAMPIRO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594569925,3104000003360,sombrinha-frevo,SOMBRINHA FREVO,bijuterias,,,,,,SEM_IMAGEM,sombrinha-frevo-3104000003360.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""SOMBRINHA FREVO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594569067,3104000003359,pulseira-com-led,PULSEIRA COM LED,bijuterias,,,,,,SEM_IMAGEM,pulseira-com-led-3104000003359.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PULSEIRA COM LED"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594568385,3104000003358,kit-pinta-face,KIT PINTA FACE,bijuterias,,,,,,SEM_IMAGEM,kit-pinta-face-3104000003358.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""KIT PINTA FACE"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594567097,3104000003357,fantasia-senna,FANTASIA SENNA,bijuterias,,,,,,SEM_IMAGEM,fantasia-senna-3104000003357.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""FANTASIA SENNA"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594564091,3104000003356,arquinho-pena,ARQUINHO PENA,bijuterias,,,,,,SEM_IMAGEM,arquinho-pena-3104000003356.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""ARQUINHO PENA"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594562752,3104000003355,bolsa-palha-flor,BOLSA PALHA FLOR,bolsas-necessaires,,,,,,SEM_IMAGEM,bolsa-palha-flor-3104000003355.jpg,FILA,"Imagem comercial de marketplace de uma bolsa/necessaire chamada ""BOLSA PALHA FLOR"". Pode mostrar bolsa aberta ou fechada, destacando detalhes (alça, zíper, textura). Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594561613,3104000003354,chapeu-policial,CHAPEU POLICIAL,bijuterias,,,,,,SEM_IMAGEM,chapeu-policial-3104000003354.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""CHAPEU POLICIAL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594560668,3104000003353,chapeu-marinheiro,CHAPEU MARINHEIRO,bijuterias,,,,,,SEM_IMAGEM,chapeu-marinheiro-3104000003353.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""CHAPEU MARINHEIRO"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594475060,3104000003352,pente-alisador-recarregavel,PENTE ALISADOR RECARREGAVEL,bijuterias,,,,,,SEM_IMAGEM,pente-alisador-recarregavel-3104000003352.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""PENTE ALISADOR RECARREGAVEL"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594457724,3104000003351,meia-de-silicone-p-spa,MEIA DE SILICONE P\ SPA,bijuterias,,,,,,SEM_IMAGEM,meia-de-silicone-p-spa-3104000003351.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""MEIA DE SILICONE P\ SPA"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594141560,3104000003350,copo-stanley-long-neck-420ml,COPO STANLEY LONG-NECK 420ML,bijuterias,,,,,,SEM_IMAGEM,copo-stanley-long-neck-420ml-3104000003350.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""COPO STANLEY LONG-NECK 420ML"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594103551,3104000003349,pelic-privac-ip-11-pro-max,PELIC PRIVAC. IP 11 PRO MAX,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,pelic-privac-ip-11-pro-max-3104000003349.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""PELIC PRIVAC. IP 11 PRO MAX"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594057941,3104000003348,carregador-veicular-cabo,CARREGADOR VEICULAR + CABO,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,carregador-veicular-cabo-3104000003348.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CARREGADOR VEICULAR + CABO"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594037983,3104000003347,fonte-cabo-v8-micro-3entradas,FONTE + CABO V8-MICRO 3ENTRADAS,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,fonte-cabo-v8-micro-3entradas-3104000003347.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""FONTE + CABO V8-MICRO 3ENTRADAS"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594037391,3104000003346,fonte-cabo-tipo-c-3-entradas,FONTE + CABO TIPO-C 3 ENTRADAS,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,fonte-cabo-tipo-c-3-entradas-3104000003346.jpg,AGUARDANDO_ESTOQUE,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""FONTE + CABO TIPO-C 3 ENTRADAS"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594036143,3104000003345,fonte-cabo-iphone-3-entradas,FONTE + CABO IPHONE 3 ENTRADAS,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,fonte-cabo-iphone-3-entradas-3104000003345.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""FONTE + CABO IPHONE 3 ENTRADAS"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16594033311,3104000003344,fonte-cabo-iphone-2-entradas,FONTE + CABO IPHONE 2 ENTRADAS,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,fonte-cabo-iphone-2-entradas-3104000003344.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""FONTE + CABO IPHONE 2 ENTRADAS"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593971616,3104000003343,case-realme-c67,CASE REALME C67,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,case-realme-c67-3104000003343.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE REALME C67"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593966635,3104000003342,case-sm-a56,CASE SM A56,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,case-sm-a56-3104000003342.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE SM A56"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593964677,3104000003341,case-sm-a17,CASE SM A17,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,case-sm-a17-3104000003341.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE SM A17"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593955686,3104000003340,fonte-cabo-tipo-c-2-entradas,FONTE + CABO TIPO-C 2 ENTRADAS,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,fonte-cabo-tipo-c-2-entradas-3104000003340.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""FONTE + CABO TIPO-C 2 ENTRADAS"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593951665,3104000003339,fonte-cabo-carreg-v8-micro,FONTE + CABO CARREG V8/MICRO,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,fonte-cabo-carreg-v8-micro-3104000003339.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""FONTE + CABO CARREG V8/MICRO"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593950123,3104000003338,mini-copo-stanley-neymar-420ml,MINI COPO STANLEY NEYMAR 420ML,bijuterias,,,,,,SEM_IMAGEM,mini-copo-stanley-neymar-420ml-3104000003338.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""MINI COPO STANLEY NEYMAR 420ML"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593941378,3104000003337,cabo-tipo-iphone-d-pulso,CABO TIPO IPHONE D/ PULSO,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,cabo-tipo-iphone-d-pulso-3104000003337.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CABO TIPO IPHONE D/ PULSO"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593938937,3104000003336,cabo-tipo-c-c-d-pulso,CABO TIPO C-C D/ PULSO,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,cabo-tipo-c-c-d-pulso-3104000003336.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CABO TIPO C-C D/ PULSO"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593926987,3104000003335,fone-de-fio-tipo-c,FONE DE FIO TIPO-C,capinhas-acessorios-celular,,,,,,SEM_IMAGEM,fone-de-fio-tipo-c-3104000003335.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""FONE DE FIO TIPO-C"". Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593916549,3104000003334,case-transparente-ip-15-pro-max,CASE TRANSPARENTE IP 15 PRO MAX,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-15-pro-max-3104000003334.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 15 PRO MAX"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593907565,3104000003333,fonte-tipo-c-usb,FONTE TIPO C + USB,bijuterias,,,,,,SEM_IMAGEM,fonte-tipo-c-usb-3104000003333.jpg,FILA,"Imagem comercial de marketplace de uma bijuteria chamada ""FONTE TIPO C + USB"". Iluminação que realça brilho e detalhes delicados. Sobre superfície branca limpa ou base de veludo discreto. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593888077,3104000003332,case-transparente-ip-11-pro,CASE TRANSPARENTE IP 11 PRO,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-11-pro-3104000003332.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 11 PRO"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593887850,3104000003331,case-transparente-ip-12-pro-max,CASE TRANSPARENTE IP 12 PRO MAX,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-12-pro-max-3104000003331.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 12 PRO MAX"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593887179,3104000003330,case-transparente-ip-11-pro-max,CASE TRANSPARENTE IP 11 PRO MAX,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-11-pro-max-3104000003330.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 11 PRO MAX"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593886647,3104000003329,case-transparente-ip-14-pro-max,CASE TRANSPARENTE IP 14 PRO MAX,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-14-pro-max-3104000003329.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 14 PRO MAX"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593886188,3104000003328,case-transparente-ip-13-pro,CASE TRANSPARENTE IP 13 PRO,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-13-pro-3104000003328.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 13 PRO"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593885131,3104000003327,case-transparente-ip-13,CASE TRANSPARENTE IP 13,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-13-3104000003327.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 13"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593884781,3104000003326,case-transparente-ip-12-12-pro,CASE TRANSPARENTE IP 12/12 PRO,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-12-12-pro-3104000003326.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 12/12 PRO"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593884335,3104000003325,case-transparente-ip-14-pro,CASE TRANSPARENTE IP 14 PRO,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-14-pro-3104000003325.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 14 PRO"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593884049,3104000003324,case-transparente-ip-16-pro-max,CASE TRANSPARENTE IP 16 PRO MAX,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-16-pro-max-3104000003324.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 16 PRO MAX"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
16593882818,3104000003323,case-transparente-ip-16-pro,CASE TRANSPARENTE IP 16 PRO,capinhas-acessorios-celular,,Transparente,,Transparente,,SEM_IMAGEM,case-transparente-ip-16-pro-3104000003323.jpg,FILA,"Imagem comercial de marketplace de uma capinha/acessório de celular chamado ""CASE TRANSPARENTE IP 16 PRO"" na cor Transparente. Perspectiva mostrando frente e lateral. Sem texto ou marcas de terceiros visíveis. Fundo branco ou cinza claro limpo, produto inteiro e centralizado, iluminação de estúdio profissional com sombra leve, perspectiva levemente inclinada ou frontal. Estilo fotográfico de e-commerce premium (referência: Shopee / Mercado Livre). Sem texto, sem watermark, sem pessoas, sem nudez, sem conteúdo explícito. Produto deve aparecer completo, sem corte."
